sep=,
"Time","GPU 2","GPU 2","GPU 1","GPU 1","GPU 1","GPU 1","GPU 3","GPU 3","GPU 3","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 2","GPU 3","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 2","GPU 2","GPU 1","GPU 1","GPU 0","GPU 0","GPU 3","GPU 1","GPU 0","GPU 2","GPU 0","GPU 2","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 1","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0"
2025-04-29 00:30:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,71.0,,,58.0,,,59.9,,,57.4,,86.9,,,85.2,,,,87.7,,,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 01:00:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,88.0,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 01:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,61.0,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.1,,,85.3,,,,88.0,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 02:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.3,,,,88.0,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 02:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,88.0,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 03:00:00,,41.0,,,,39.5,,,39.6,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.1,,,85.2,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 03:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.0,,,59.9,,,57.4,,86.9,,,85.2,,,,87.7,,,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 04:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,87.1,,,85.3,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 04:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,86.9,,,85.1,,,,88.0,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 05:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,86.9,,,85.2,,,,87.8,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 05:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 06:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.3,,,,88.0,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 06:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.0,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,86.9,,,85.1,,,,87.9,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 07:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,87.9,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 07:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 08:00:00,,41.0,,,,39.5,,,39.5,,59.0,,39.6,,57.1,,,60.5,,,42.6,,,58.5,,,58.5,,,59.9,,,57.4,,87.2,,,85.4,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 08:30:00,,41.0,,,,39.5,,,39.6,,59.0,,40.1,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.1,,,85.3,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 09:00:00,,41.0,,,,40.0,,,39.5,,59.0,,40.1,,57.1,,,60.5,,,42.6,,,58.0,,,58.5,,,59.9,,,57.4,,87.2,,,85.4,,,,88.6,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 09:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,88.0,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 10:00:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,70.6,,,58.5,,,59.9,,,57.4,,86.9,,,85.2,,,,88.0,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 10:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,87.0,,,85.1,,,,88.0,,,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 11:00:00,,40.5,,,,39.5,,,39.5,,59.0,,40.1,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.3,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 11:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,73.5,,,58.5,,,59.9,,,57.4,,87.2,,,85.2,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 12:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.6,,,70.1,,,58.5,,,59.9,,,57.4,,87.2,,,85.3,,,,88.5,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 12:30:00,,41.0,,,,39.5,,,39.5,,59.0,,40.1,,57.1,,,60.5,,,42.1,,,71.5,,,58.5,,,59.9,,,57.4,,87.2,,,85.3,,,,88.1,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 13:00:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.6,,,42.1,,,59.9,,,58.0,,,59.4,,,57.4,,86.9,,,85.1,,,,93.9,,,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 13:30:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 14:00:00,,41.0,,,,39.5,,,39.5,,59.0,,40.1,,57.1,,,61.0,,,42.6,,,58.5,,,58.5,,,59.9,,,57.4,,87.4,,,197,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 14:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,88.6,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 15:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.6,,,42.1,,,135,,,58.5,,,59.8,,,57.4,,87.0,,,85.9,,,,88.0,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 15:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,86.9,,,85.1,,,,88.2,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 16:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.0,,,60.5,,,42.1,,,70.1,,,58.5,,,59.9,,,57.4,,87.1,,,85.2,,,,88.8,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 16:30:00,,41.0,,,,39.5,,,39.6,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.0,,,59.4,,,57.4,,87.2,,,85.2,,,,88.2,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 17:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,85.6,,,370,,,,88.2,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 17:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.6,,,71.5,,,58.5,,,59.9,,,57.4,,86.0,,,380,,,,90.3,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 18:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,85.6,,,365,,,,88.3,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 18:30:00,,41.0,,,,39.5,,,39.5,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,87.2,,,85.3,,,,88.2,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 19:00:00,,41.0,,,,39.5,,,39.5,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,86.9,,,366,,,,88.0,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 19:30:00,,41.0,,,,40.0,,,39.5,,59.0,,39.6,,57.1,,,60.5,,,42.6,,,58.5,,,58.5,,,59.9,,,57.4,,85.9,,,374,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 20:00:00,,41.0,,,,39.5,,,39.6,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,85.7,,,372,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 20:30:00,,41.0,,,,39.5,,,39.5,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,74.0,,,58.5,,,59.9,,,57.4,,85.6,,,371,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 21:00:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.0,,,59.9,,,57.4,,85.7,,,362,,,,88.2,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 21:30:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,85.7,,,365,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 22:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,85.7,,,370,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 22:30:00,,41.0,,,,39.5,,,39.5,,59.0,,40.1,,57.1,,,60.5,,,42.6,,,58.9,,,58.5,,,59.9,,,57.4,,85.8,,,370,,,,88.0,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 23:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,70.6,,,58.5,,,59.9,,,57.4,,85.6,,,115,,,,88.0,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 23:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,61.0,,,42.1,,,162,,,58.5,,,59.8,,,57.3,,86.0,,,368,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 00:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.0,,,59.9,,,57.4,,85.8,,,367,,,,88.0,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 00:30:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,85.6,,,362,,,,88.0,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 01:00:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.0,,,59.9,,,57.4,,86.2,,,370,,,,88.0,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 01:30:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,85.8,,,360,,,,88.1,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 02:00:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.0,,,59.9,,,57.4,,85.7,,,366,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 02:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,85.6,,,379,,,,88.1,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 03:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.0,,,59.9,,,57.4,,85.7,,,362,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 03:30:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,61.0,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,85.5,,,364,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 04:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,61.0,,,42.1,,,58.0,,,58.0,,,59.4,,,57.4,,85.7,,,372,,,,87.9,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 04:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.3,,,85.7,,,,88.2,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 05:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,61.0,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.1,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 05:30:00,,40.5,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.2,,,85.1,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 06:00:00,,41.0,,,,39.5,,,39.5,,59.0,,39.6,,57.1,,,61.0,,,42.6,,,58.5,,,58.5,,,59.9,,,57.4,,87.0,,,85.1,,,,88.1,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 06:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.0,,,60.5,,,42.6,,,58.5,,,58.5,,,59.9,,,57.4,,87.0,,,85.1,,,,88.2,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 07:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,88.0,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 07:30:00,,41.0,,,,39.5,,,39.1,,59.0,,40.1,,57.1,,,60.5,,,42.1,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,90.3,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 08:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.1,,,58.5,,,58.5,,,59.9,,,57.4,,87.0,,,85.2,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 08:30:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.6,,,58.5,,,58.5,,,59.9,,,57.4,,87.0,,,85.1,,,,88.1,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 09:00:00,,41.0,,,,39.5,,,39.1,,59.0,,39.6,,57.1,,,60.5,,,42.6,,,58.0,,,58.5,,,59.9,,,57.4,,87.0,,,85.1,,,,88.0,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 09:30:00,41.0,,,,39.5,,,39.5,,59.5,,,,39.6,,57.0,,,61.0,,,42.1,70.6,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.0,,,87.9,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,83.5
2025-04-30 10:00:00,41.0,,,,39.5,,,39.1,,59.5,,,,39.6,,57.0,,,61.0,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.9,,,87.9,,,,43.0,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,83.4,
2025-04-30 10:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,61.0,,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.0,,,87.9,,,,43.0,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 11:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,40.0,,160,,,97.1,,,42.5,71.5,,,59.0,,,59.9,,,57.4,,,,89.4,,,85.7,,395,,,87.4,,,,43.5,,40.1,,59.5,,61.0,,,,,,,,,,,,,,,,,,,126,
2025-04-30 11:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.0,,,60.0,,,42.6,58.5,,,59.0,,,59.9,,,57.4,,,,87.0,,,85.2,,400,,,86.0,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 12:00:00,41.0,,,,39.5,,,39.6,,59.0,,,,39.6,,74.0,,,76.5,,,42.1,71.0,,,59.0,,,59.9,,,57.4,,,,87.0,,,85.2,,89.5,,,86.9,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 12:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.6,,,62.0,,,42.1,58.9,,,58.5,,,59.9,,,57.4,,,,87.4,,,85.4,,89.2,,,87.4,,,,43.5,,40.1,,58.1,,60.1,,,,,,,,,,,,,,,,,,,126,
2025-04-30 13:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.3,,269,,,87.0,,,,43.6,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 13:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,40.1,,57.1,,,60.5,,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.1,,,87.4,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 14:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,71.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.1,,,87.7,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 14:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.0,,,58.0,,,59.5,,,57.4,,,,86.9,,,85.1,,87.8,,,87.7,,,,43.1,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 15:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,58.0,,,61.5,,,42.1,58.5,,,59.0,,,59.9,,,57.4,,,,87.0,,,85.7,,88.2,,,87.7,,,,43.0,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 15:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,89.3,,,87.8,,,,43.6,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 16:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,172,,,58.5,,,59.9,,,57.4,,,,86.9,,,85.1,,88.0,,,88.1,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 16:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,40.1,,57.0,,,60.5,,,42.6,58.0,,,58.5,,,59.8,,,57.4,,,,87.0,,,85.1,,88.0,,,87.6,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 17:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.0,,,60.5,,,42.6,58.5,,,58.5,,,59.9,,,57.4,,,,87.1,,,85.2,,88.0,,,87.7,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 17:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,40.1,,57.0,,,60.5,,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,87.1,,,85.2,,88.2,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 18:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.1,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 18:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.0,,,87.7,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 19:00:00,41.0,,,,39.5,,,39.6,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,87.9,,,87.9,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 19:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,40.1,,57.0,,,60.5,,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,86.9,,,85.2,,87.9,,,88.4,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 20:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,40.1,,57.1,,,60.5,,,42.1,59.4,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,88.0,,,87.6,,,,43.0,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 20:30:00,41.0,,,,39.5,,,39.1,,59.5,,,,40.1,,57.0,,,60.5,,,42.6,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,87.9,,,87.6,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 21:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,71.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,88.7,,,87.6,,,,43.0,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 21:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,40.1,,57.0,,,60.5,,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,87.3,,,85.3,,88.0,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 22:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.0,,,60.5,,,42.6,58.9,,,58.5,,,59.9,,,57.4,,,,86.9,,,85.1,,87.5,,,87.6,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 22:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,71.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,88.0,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 23:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.1,,,85.2,,88.0,,,87.9,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-04-30 23:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.5,,,61.0,,,42.1,69.6,,,58.5,,,59.9,,,57.4,,,,87.5,,,85.5,,89.2,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 00:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,61.0,,,42.1,71.0,,,58.5,,,59.9,,,57.4,,,,87.3,,,85.2,,88.0,,,87.6,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 00:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.0,,,58.0,,,59.9,,,57.4,,,,86.9,,,85.1,,87.7,,,87.7,,,,43.0,,39.7,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
